dBZ,lat,lon
13.8,20.64539334191272,-103.37383713571467
22.6,20.64539334191272,-103.36903849390677
22.6,20.64539334191272,-103.36423985209888
29.4,20.64539334191272,-103.35944121029098
22.6,20.64539334191272,-103.3546425684831
22.6,20.64539334191272,-103.3498439266752
-7.3,20.64539334191272,-103.34504528486731
13.8,20.64539334191272,-103.34024664305942
-7.3,20.64539334191272,-103.33544800125152
29.4,20.64076926502355,-103.41222627017783
34.2,20.64076926502355,-103.40742762836993
34.2,20.64076926502355,-103.40262898656204
37.4,20.64076926502355,-103.39783034475414
37.4,20.64076926502355,-103.39303170294625
34.2,20.64076926502355,-103.38823306113835
13.8,20.64076926502355,-103.38343441933046
22.6,20.64076926502355,-103.37863577752256
18.9,20.64076926502355,-103.37383713571467
29.4,20.64076926502355,-103.36903849390677
42.5,20.64076926502355,-103.36423985209888
37.4,20.64076926502355,-103.35944121029098
34.2,20.64076926502355,-103.3546425684831
18.9,20.64076926502355,-103.3498439266752
10.2,20.64076926502355,-103.33544800125152
13.8,20.64076926502355,-103.33064935944363
13.8,20.636145188134382,-103.4170249119857
18.9,20.636145188134382,-103.41222627017783
29.4,20.636145188134382,-103.40742762836993
42.5,20.636145188134382,-103.40262898656204
37.4,20.636145188134382,-103.39783034475414
22.6,20.636145188134382,-103.39303170294625
34.2,20.636145188134382,-103.38823306113835
22.6,20.636145188134382,-103.38343441933046
-7.3,20.636145188134382,-103.37863577752256
-7.3,20.636145188134382,-103.37383713571467
-7.3,20.636145188134382,-103.36903849390677
13.8,20.636145188134382,-103.36423985209888
52.6,20.636145188134382,-103.35944121029098
42.5,20.636145188134382,-103.3546425684831
22.6,20.636145188134382,-103.3498439266752
10.2,20.636145188134382,-103.33064935944363
-7.3,20.631521111245213,-103.4170249119857
-7.3,20.631521111245213,-103.41222627017783
-7.3,20.631521111245213,-103.40742762836993
37.4,20.631521111245213,-103.40262898656204
29.4,20.631521111245213,-103.39783034475414
-7.3,20.631521111245213,-103.39303170294625
-7.3,20.631521111245213,-103.38823306113835
-7.3,20.631521111245213,-103.37863577752256
10.2,20.631521111245213,-103.36903849390677
10.2,20.631521111245213,-103.36423985209888
47.0,20.631521111245213,-103.35944121029098
34.2,20.631521111245213,-103.3546425684831
10.2,20.631521111245213,-103.3498439266752
13.8,20.62689703435604,-103.41222627017783
-7.3,20.62689703435604,-103.37383713571467
29.4,20.62689703435604,-103.36903849390677
34.2,20.62689703435604,-103.36423985209888
47.0,20.62689703435604,-103.35944121029098
29.4,20.62689703435604,-103.3546425684831
37.4,20.62689703435604,-103.3498439266752
-7.3,20.622272957466873,-103.4170249119857
10.2,20.622272957466873,-103.41222627017783
-7.3,20.622272957466873,-103.40742762836993
13.8,20.622272957466873,-103.38343441933046
-7.3,20.622272957466873,-103.37863577752256
13.8,20.622272957466873,-103.37383713571467
42.5,20.622272957466873,-103.36903849390677
42.5,20.622272957466873,-103.36423985209888
47.0,20.622272957466873,-103.35944121029098
34.2,20.622272957466873,-103.3546425684831
22.6,20.622272957466873,-103.3498439266752
-7.3,20.617648880577704,-103.4170249119857
10.2,20.617648880577704,-103.41222627017783
10.2,20.617648880577704,-103.40742762836993
10.2,20.617648880577704,-103.38343441933046
13.8,20.617648880577704,-103.37863577752256
29.4,20.617648880577704,-103.37383713571467
34.2,20.617648880577704,-103.36903849390677
42.5,20.617648880577704,-103.36423985209888
47.0,20.617648880577704,-103.35944121029098
34.2,20.617648880577704,-103.3546425684831
34.2,20.617648880577704,-103.3498439266752
29.4,20.617648880577704,-103.34504528486731
29.4,20.613024803688536,-103.37863577752256
29.4,20.613024803688536,-103.37383713571467
37.4,20.613024803688536,-103.36903849390677
37.4,20.613024803688536,-103.36423985209888
37.4,20.613024803688536,-103.35944121029098
34.2,20.613024803688536,-103.3546425684831
34.2,20.613024803688536,-103.3498439266752
29.4,20.613024803688536,-103.34504528486731
-7.3,20.613024803688536,-103.34024664305942
-7.3,20.608400726799367,-103.38343441933046
22.6,20.608400726799367,-103.37863577752256
29.4,20.608400726799367,-103.37383713571467
34.2,20.608400726799367,-103.36903849390677
37.4,20.608400726799367,-103.36423985209888
29.4,20.608400726799367,-103.35944121029098
37.4,20.608400726799367,-103.3546425684831
29.4,20.608400726799367,-103.3498439266752
29.4,20.608400726799367,-103.34504528486731
-7.3,20.608400726799367,-103.34024664305942
-7.3,20.6037766499102,-103.38823306113835
13.8,20.6037766499102,-103.38343441933046
29.4,20.6037766499102,-103.37863577752256
29.4,20.6037766499102,-103.37383713571467
34.2,20.6037766499102,-103.36903849390677
34.2,20.6037766499102,-103.36423985209888
34.2,20.6037766499102,-103.35944121029098
18.9,20.6037766499102,-103.3546425684831
18.9,20.6037766499102,-103.3498439266752
13.8,20.6037766499102,-103.34504528486731
13.8,20.59915257302103,-103.38823306113835
13.8,20.59915257302103,-103.38343441933046
22.6,20.59915257302103,-103.37863577752256
29.4,20.59915257302103,-103.37383713571467
34.2,20.59915257302103,-103.36903849390677
29.4,20.59915257302103,-103.36423985209888
13.8,20.59915257302103,-103.35944121029098
13.8,20.59915257302103,-103.3546425684831
18.9,20.59915257302103,-103.3498439266752
18.9,20.59452849613186,-103.37863577752256
22.6,20.59452849613186,-103.37383713571467
34.2,20.59452849613186,-103.36903849390677
22.6,20.59452849613186,-103.36423985209888
22.6,20.59452849613186,-103.35944121029098
18.9,20.59452849613186,-103.3498439266752
18.9,20.589904419242693,-103.37863577752256
18.9,20.589904419242693,-103.37383713571467
22.6,20.589904419242693,-103.36903849390677
18.9,20.58528034235352,-103.37383713571467
10.2,20.58528034235352,-103.36903849390677
22.6,20.58528034235352,-102.98514714927528
22.6,20.580656265464352,-103.37383713571467
22.6,20.576032188575184,-102.95635529842792
22.6,20.571408111686015,-102.93716073119634
22.6,20.566784034796846,-102.93716073119634
22.6,20.562159957907678,-102.97554986565949
22.6,20.4095654205651,-103.08111998543316
22.6,20.404941343675933,-103.08591862724104
22.6,20.404941343675933,-103.08111998543316
22.6,20.400317266786764,-103.09071726904894
22.6,20.400317266786764,-103.08591862724104
29.4,20.400317266786764,-103.08111998543316
22.6,20.395693189897596,-103.09071726904894
22.6,20.395693189897596,-103.08591862724104
22.6,20.395693189897596,-103.08111998543316
22.6,20.395693189897596,-103.07632134362527
22.6,20.395693189897596,-103.07152270181737
22.6,20.391069113008427,-103.09551591085683
29.4,20.391069113008427,-103.09071726904894
22.6,20.391069113008427,-103.08591862724104
22.6,20.391069113008427,-103.08111998543316
29.4,20.391069113008427,-103.07632134362527
29.4,20.391069113008427,-103.07152270181737
29.4,20.391069113008427,-103.06672406000948
29.4,20.38644503611926,-103.09071726904894
22.6,20.38644503611926,-103.08591862724104
29.4,20.38644503611926,-103.08111998543316
22.6,20.38644503611926,-103.07632134362527
29.4,20.38644503611926,-103.07152270181737
22.6,20.38644503611926,-103.06672406000948
22.6,20.38644503611926,-103.06192541820158
29.4,20.38182095923009,-103.08111998543316
29.4,20.38182095923009,-103.07632134362527
29.4,20.38182095923009,-103.07152270181737
22.6,20.38182095923009,-103.06672406000948
22.6,20.38182095923009,-103.06192541820158
22.6,20.37719688234092,-103.08591862724104
29.4,20.37719688234092,-103.08111998543316
22.6,20.37719688234092,-103.07632134362527
29.4,20.37719688234092,-103.07152270181737
29.4,20.37719688234092,-103.06672406000948
29.4,20.37719688234092,-103.06192541820158
22.6,20.37719688234092,-103.05712677639369
22.6,20.37719688234092,-103.05232813458579
22.6,20.372572805451753,-103.06672406000948
22.6,20.372572805451753,-103.06192541820158
29.4,20.372572805451753,-103.05712677639369
29.4,20.36794872856258,-103.06192541820158
29.4,20.36794872856258,-103.05712677639369
22.6,20.363324651673413,-103.06192541820158
29.4,20.363324651673413,-103.05712677639369
22.6,20.363324651673413,-103.05232813458579
22.6,20.363324651673413,-103.03313356735421
29.4,20.363324651673413,-103.02833492554632
22.6,20.363324651673413,-103.02353628373844
22.6,20.358700574784244,-103.06672406000948
22.6,20.358700574784244,-103.06192541820158
29.4,20.358700574784244,-103.05712677639369
22.6,20.358700574784244,-103.05232813458579
29.4,20.358700574784244,-103.0475294927779
22.6,20.358700574784244,-103.04273085097
29.4,20.358700574784244,-103.03793220916211
34.2,20.358700574784244,-103.03313356735421
29.4,20.358700574784244,-103.02833492554632
29.4,20.358700574784244,-103.02353628373844
29.4,20.358700574784244,-103.01873764193054
22.6,20.354076497895075,-103.07632134362527
22.6,20.354076497895075,-103.06192541820158
22.6,20.354076497895075,-103.05712677639369
22.6,20.354076497895075,-103.05232813458579
22.6,20.354076497895075,-103.0475294927779
34.2,20.354076497895075,-103.04273085097
34.2,20.354076497895075,-103.03793220916211
34.2,20.354076497895075,-103.03313356735421
34.2,20.354076497895075,-103.02833492554632
29.4,20.354076497895075,-103.02353628373844
29.4,20.354076497895075,-103.01873764193054
29.4,20.349452421005907,-103.08111998543316
22.6,20.349452421005907,-103.07632134362527
22.6,20.349452421005907,-103.05712677639369
22.6,20.349452421005907,-103.05232813458579
29.4,20.349452421005907,-103.0475294927779
29.4,20.349452421005907,-103.04273085097
34.2,20.349452421005907,-103.03793220916211
34.2,20.349452421005907,-103.03313356735421
29.4,20.349452421005907,-103.02833492554632
29.4,20.349452421005907,-103.02353628373844
29.4,20.349452421005907,-103.01873764193054
29.4,20.34482834411674,-103.08111998543316
22.6,20.34482834411674,-103.07632134362527
29.4,20.34482834411674,-103.07152270181737
29.4,20.34482834411674,-103.06672406000948
22.6,20.34482834411674,-103.06192541820158
29.4,20.34482834411674,-103.05712677639369
29.4,20.34482834411674,-103.05232813458579
29.4,20.34482834411674,-103.0475294927779
34.2,20.34482834411674,-103.04273085097
29.4,20.34482834411674,-103.03793220916211
29.4,20.34482834411674,-103.03313356735421
29.4,20.34482834411674,-103.02833492554632
29.4,20.34482834411674,-103.02353628373844
22.6,20.34482834411674,-103.01873764193054
29.4,20.34482834411674,-103.01393900012265
22.6,20.34020426722757,-103.08591862724104
29.4,20.34020426722757,-103.07632134362527
29.4,20.34020426722757,-103.07152270181737
22.6,20.34020426722757,-103.06672406000948
29.4,20.34020426722757,-103.06192541820158
22.6,20.34020426722757,-103.05712677639369
29.4,20.34020426722757,-103.05232813458579
29.4,20.34020426722757,-103.0475294927779
29.4,20.34020426722757,-103.04273085097
29.4,20.34020426722757,-103.03793220916211
29.4,20.34020426722757,-103.03313356735421
29.4,20.34020426722757,-103.02833492554632
29.4,20.34020426722757,-103.02353628373844
29.4,20.34020426722757,-103.01873764193054
22.6,20.3355801903384,-103.08111998543316
22.6,20.3355801903384,-103.07632134362527
29.4,20.3355801903384,-103.07152270181737
22.6,20.3355801903384,-103.06672406000948
29.4,20.3355801903384,-103.06192541820158
29.4,20.3355801903384,-103.05712677639369
22.6,20.3355801903384,-103.05232813458579
22.6,20.3355801903384,-103.0475294927779
29.4,20.3355801903384,-103.04273085097
29.4,20.3355801903384,-103.03793220916211
29.4,20.3355801903384,-103.02353628373844
29.4,20.3355801903384,-103.01873764193054
22.6,20.330956113449233,-103.07632134362527
22.6,20.330956113449233,-103.06672406000948
22.6,20.330956113449233,-103.06192541820158
29.4,20.330956113449233,-103.05712677639369
29.4,20.330956113449233,-103.05232813458579
22.6,20.330956113449233,-103.03313356735421
29.4,20.330956113449233,-103.02833492554632
29.4,20.330956113449233,-103.02353628373844
22.6,20.326332036560064,-103.06192541820158
29.4,20.29858757522505,-102.94195937300424
29.4,20.104376345879956,-102.78360419334375
34.2,20.104376345879956,-102.77880555153585
34.2,20.104376345879956,-102.77400690972796
29.4,20.099752268990784,-102.79320147695954
34.2,20.099752268990784,-102.78840283515164
34.2,20.099752268990784,-102.78360419334375
34.2,20.099752268990784,-102.77880555153585
34.2,20.099752268990784,-102.77400690972796
29.4,20.095128192101615,-102.80279876057533
37.4,20.095128192101615,-102.79800011876743
34.2,20.095128192101615,-102.79320147695954
34.2,20.095128192101615,-102.78840283515164
37.4,20.095128192101615,-102.78360419334375
34.2,20.095128192101615,-102.77880555153585
29.4,20.095128192101615,-102.77400690972796
29.4,20.090504115212447,-102.80759740238321
37.4,20.090504115212447,-102.80279876057533
37.4,20.090504115212447,-102.79800011876743
37.4,20.090504115212447,-102.79320147695954
37.4,20.090504115212447,-102.78840283515164
34.2,20.090504115212447,-102.78360419334375
34.2,20.090504115212447,-102.77880555153585
29.4,20.08588003832328,-102.8123960441911
37.4,20.08588003832328,-102.80759740238321
37.4,20.08588003832328,-102.80279876057533
42.5,20.08588003832328,-102.79800011876743
42.5,20.08588003832328,-102.79320147695954
42.5,20.08588003832328,-102.78840283515164
37.4,20.08588003832328,-102.78360419334375
34.2,20.08588003832328,-102.77880555153585
37.4,20.08125596143411,-102.8123960441911
37.4,20.08125596143411,-102.80759740238321
42.5,20.08125596143411,-102.80279876057533
42.5,20.08125596143411,-102.79800011876743
42.5,20.08125596143411,-102.79320147695954
42.5,20.08125596143411,-102.78840283515164
37.4,20.08125596143411,-102.78360419334375
34.2,20.08125596143411,-102.77880555153585
29.4,20.08125596143411,-102.77400690972796
29.4,20.07663188454494,-102.82679196961479
29.4,20.07663188454494,-102.8219933278069
37.4,20.07663188454494,-102.817194685999
37.4,20.07663188454494,-102.8123960441911
42.5,20.07663188454494,-102.80759740238321
42.5,20.07663188454494,-102.80279876057533
42.5,20.07663188454494,-102.79800011876743
42.5,20.07663188454494,-102.79320147695954
42.5,20.07663188454494,-102.78840283515164
37.4,20.07663188454494,-102.78360419334375
34.2,20.07663188454494,-102.77880555153585
34.2,20.072007807655773,-102.83638925323058
34.2,20.072007807655773,-102.83159061142268
34.2,20.072007807655773,-102.82679196961479
34.2,20.072007807655773,-102.8219933278069
37.4,20.072007807655773,-102.817194685999
37.4,20.072007807655773,-102.8123960441911
42.5,20.072007807655773,-102.80759740238321
42.5,20.072007807655773,-102.80279876057533
42.5,20.072007807655773,-102.79800011876743
42.5,20.072007807655773,-102.79320147695954
42.5,20.072007807655773,-102.78840283515164
37.4,20.072007807655773,-102.78360419334375
34.2,20.067383730766604,-102.84118789503847
34.2,20.067383730766604,-102.83638925323058
34.2,20.067383730766604,-102.83159061142268
34.2,20.067383730766604,-102.82679196961479
37.4,20.067383730766604,-102.8219933278069
37.4,20.067383730766604,-102.817194685999
37.4,20.067383730766604,-102.8123960441911
42.5,20.067383730766604,-102.80759740238321
47.0,20.067383730766604,-102.80279876057533
42.5,20.067383730766604,-102.79800011876743
42.5,20.067383730766604,-102.79320147695954
42.5,20.067383730766604,-102.78840283515164
34.2,20.067383730766604,-102.78360419334375
34.2,20.062759653877436,-102.84598653684637
34.2,20.062759653877436,-102.84118789503847
34.2,20.062759653877436,-102.83638925323058
34.2,20.062759653877436,-102.83159061142268
29.4,20.062759653877436,-102.82679196961479
34.2,20.062759653877436,-102.8219933278069
37.4,20.062759653877436,-102.817194685999
42.5,20.062759653877436,-102.8123960441911
42.5,20.062759653877436,-102.80759740238321
42.5,20.062759653877436,-102.80279876057533
42.5,20.062759653877436,-102.79800011876743
37.4,20.062759653877436,-102.79320147695954
34.2,20.062759653877436,-102.78840283515164
29.4,20.058135576988263,-102.84598653684637
34.2,20.058135576988263,-102.84118789503847
34.2,20.058135576988263,-102.83638925323058
34.2,20.058135576988263,-102.8219933278069
37.4,20.058135576988263,-102.817194685999
42.5,20.058135576988263,-102.8123960441911
42.5,20.058135576988263,-102.80759740238321
37.4,20.058135576988263,-102.80279876057533
34.2,20.058135576988263,-102.79800011876743
34.2,20.058135576988263,-102.79320147695954
34.2,20.053511500099095,-102.82679196961479
34.2,20.053511500099095,-102.8219933278069
34.2,20.053511500099095,-102.817194685999
34.2,20.053511500099095,-102.8123960441911
34.2,20.053511500099095,-102.80759740238321
34.2,20.053511500099095,-102.80279876057533
29.4,20.048887423209926,-102.80759740238321
34.2,19.82230765564065,-103.44581676283308
34.2,19.82230765564065,-103.44101812102518
34.2,19.82230765564065,-103.43621947921729
34.2,19.82230765564065,-103.43142083740939
34.2,19.81768357875148,-103.46021268825676
37.4,19.81768357875148,-103.45541404644887
37.4,19.81768357875148,-103.45061540464097
37.4,19.81768357875148,-103.44581676283308
37.4,19.81768357875148,-103.44101812102518
34.2,19.81768357875148,-103.43621947921729
34.2,19.81768357875148,-103.43142083740939
34.2,19.81768357875148,-103.4266221956015
34.2,19.81768357875148,-103.4218235537936
34.2,19.81768357875148,-103.4170249119857
29.4,19.81768357875148,-103.41222627017783
29.4,19.813059501862313,-103.46021268825676
34.2,19.813059501862313,-103.45541404644887
34.2,19.813059501862313,-103.45061540464097
37.4,19.813059501862313,-103.44101812102518
37.4,19.813059501862313,-103.43621947921729
37.4,19.813059501862313,-103.43142083740939
37.4,19.813059501862313,-103.4266221956015
37.4,19.813059501862313,-103.4218235537936
34.2,19.813059501862313,-103.4170249119857
34.2,19.813059501862313,-103.41222627017783
34.2,19.808435424973144,-103.44581676283308
34.2,19.808435424973144,-103.44101812102518
34.2,19.808435424973144,-103.43621947921729
37.4,19.808435424973144,-103.43142083740939
34.2,19.808435424973144,-103.4266221956015
34.2,19.808435424973144,-103.4218235537936
34.2,19.808435424973144,-103.4170249119857
34.2,19.808435424973144,-103.41222627017783
34.2,19.803811348083975,-103.44581676283308
34.2,19.803811348083975,-103.44101812102518
34.2,19.803811348083975,-103.43621947921729
34.2,19.803811348083975,-103.43142083740939
34.2,19.803811348083975,-103.4266221956015
34.2,19.803811348083975,-103.4218235537936
29.4,19.803811348083975,-103.38823306113835
34.2,19.803811348083975,-103.37863577752256
29.4,19.803811348083975,-103.37383713571467
29.4,19.803811348083975,-103.36903849390677
29.4,19.799187271194803,-103.43621947921729
34.2,19.799187271194803,-103.39303170294625
37.4,19.799187271194803,-103.38823306113835
37.4,19.799187271194803,-103.38343441933046
37.4,19.799187271194803,-103.37863577752256
37.4,19.799187271194803,-103.37383713571467
37.4,19.799187271194803,-103.36903849390677
37.4,19.799187271194803,-103.36423985209888
34.2,19.799187271194803,-103.35944121029098
37.4,19.794563194305635,-103.39303170294625
37.4,19.794563194305635,-103.38823306113835
37.4,19.794563194305635,-103.38343441933046
42.5,19.794563194305635,-103.37863577752256
37.4,19.794563194305635,-103.37383713571467
37.4,19.794563194305635,-103.36903849390677
37.4,19.794563194305635,-103.36423985209888
34.2,19.794563194305635,-103.35944121029098
34.2,19.794563194305635,-103.14830097074366
34.2,19.794563194305635,-103.14350232893577
34.2,19.794563194305635,-103.13870368712787
37.4,19.794563194305635,-103.13390504531999
34.2,19.794563194305635,-103.1291064035121
37.4,19.789939117416466,-103.39303170294625
37.4,19.789939117416466,-103.38823306113835
42.5,19.789939117416466,-103.38343441933046
42.5,19.789939117416466,-103.37863577752256
37.4,19.789939117416466,-103.37383713571467
37.4,19.789939117416466,-103.36903849390677
37.4,19.789939117416466,-103.36423985209888
34.2,19.789939117416466,-103.35944121029098
34.2,19.789939117416466,-103.15789825435945
42.5,19.789939117416466,-103.15309961255156
42.5,19.789939117416466,-103.14830097074366
42.5,19.789939117416466,-103.14350232893577
37.4,19.789939117416466,-103.13870368712787
37.4,19.789939117416466,-103.13390504531999
34.2,19.785315040527298,-103.56098416622253
34.2,19.785315040527298,-103.55138688260674
29.4,19.785315040527298,-103.54658824079884
34.2,19.785315040527298,-103.39783034475414
34.2,19.785315040527298,-103.39303170294625
34.2,19.785315040527298,-103.38823306113835
37.4,19.785315040527298,-103.38343441933046
37.4,19.785315040527298,-103.37863577752256
37.4,19.785315040527298,-103.37383713571467
34.2,19.785315040527298,-103.36903849390677
34.2,19.785315040527298,-103.36423985209888
29.4,19.785315040527298,-103.35944121029098
34.2,19.785315040527298,-103.16269689616735
37.4,19.785315040527298,-103.15789825435945
37.4,19.785315040527298,-103.15309961255156
37.4,19.785315040527298,-103.14830097074366
37.4,19.785315040527298,-103.14350232893577
34.2,19.785315040527298,-103.13870368712787
34.2,19.78069096363813,-103.56578280803042
34.2,19.78069096363813,-103.56098416622253
34.2,19.78069096363813,-103.55618552441463
37.4,19.78069096363813,-103.55138688260674
37.4,19.78069096363813,-103.54658824079884
34.2,19.78069096363813,-103.54178959899095
29.4,19.78069096363813,-103.53699095718305
34.2,19.78069096363813,-103.39303170294625
34.2,19.78069096363813,-103.38823306113835
34.2,19.78069096363813,-103.38343441933046
34.2,19.78069096363813,-103.37863577752256
34.2,19.78069096363813,-103.37383713571467
34.2,19.78069096363813,-103.36903849390677
29.4,19.78069096363813,-103.16269689616735
34.2,19.78069096363813,-103.15789825435945
34.2,19.77606688674896,-103.57058144983831
34.2,19.77606688674896,-103.56578280803042
37.4,19.77606688674896,-103.56098416622253
37.4,19.77606688674896,-103.55618552441463
34.2,19.77606688674896,-103.55138688260674
34.2,19.77606688674896,-103.54658824079884
37.4,19.77606688674896,-103.54178959899095
34.2,19.77606688674896,-103.53699095718305
29.4,19.77606688674896,-103.39783034475414
34.2,19.77606688674896,-103.39303170294625
34.2,19.77606688674896,-103.38823306113835
37.4,19.77606688674896,-103.38343441933046
37.4,19.77606688674896,-103.37863577752256
34.2,19.77606688674896,-103.37383713571467
34.2,19.77606688674896,-103.36903849390677
34.2,19.77606688674896,-103.36423985209888
34.2,19.771442809859792,-103.57058144983831
34.2,19.771442809859792,-103.56578280803042
34.2,19.771442809859792,-103.56098416622253
34.2,19.771442809859792,-103.55618552441463
34.2,19.771442809859792,-103.55138688260674
37.4,19.771442809859792,-103.54658824079884
37.4,19.771442809859792,-103.54178959899095
34.2,19.771442809859792,-103.53699095718305
29.4,19.771442809859792,-103.40742762836993
34.2,19.771442809859792,-103.40262898656204
34.2,19.771442809859792,-103.39783034475414
34.2,19.771442809859792,-103.39303170294625
34.2,19.771442809859792,-103.38823306113835
34.2,19.771442809859792,-103.38343441933046
34.2,19.771442809859792,-103.37863577752256
34.2,19.771442809859792,-103.37383713571467
34.2,19.766818732970624,-103.56578280803042
34.2,19.766818732970624,-103.56098416622253
37.4,19.766818732970624,-103.55618552441463
34.2,19.766818732970624,-103.55138688260674
37.4,19.766818732970624,-103.54658824079884
34.2,19.766818732970624,-103.54178959899095
34.2,19.766818732970624,-103.53699095718305
29.4,19.766818732970624,-103.38823306113835
34.2,19.762194656081455,-103.57058144983831
34.2,19.762194656081455,-103.56578280803042
34.2,19.762194656081455,-103.56098416622253
34.2,19.762194656081455,-103.55618552441463
34.2,19.762194656081455,-103.55138688260674
34.2,19.762194656081455,-103.54658824079884
34.2,19.757570579192283,-103.56578280803042
34.2,19.757570579192283,-103.56098416622253
34.2,19.757570579192283,-103.55618552441463
34.2,19.757570579192283,-103.55138688260674
34.2,19.757570579192283,-103.54658824079884
34.2,19.757570579192283,-103.54178959899095
34.2,19.752946502303114,-103.55138688260674
34.2,19.752946502303114,-103.54658824079884
34.2,19.752946502303114,-103.54178959899095
34.2,19.752946502303114,-103.53699095718305
34.2,19.752946502303114,-103.53219231537516
34.2,19.748322425413946,-103.55618552441463
34.2,19.748322425413946,-103.55138688260674
34.2,19.748322425413946,-103.54658824079884
34.2,19.748322425413946,-103.53699095718305
34.2,19.743698348524777,-103.55138688260674
29.4,19.743698348524777,-103.53699095718305
34.2,19.743698348524777,-103.52259503175938
34.2,19.743698348524777,-103.51779638995149
34.2,19.73907427163561,-103.55618552441463
34.2,19.73907427163561,-103.55138688260674
34.2,19.73907427163561,-103.54658824079884
34.2,19.73907427163561,-103.54178959899095
34.2,19.73907427163561,-103.53699095718305
34.2,19.73907427163561,-103.53219231537516
34.2,19.73907427163561,-103.52739367356726
34.2,19.73907427163561,-103.51779638995149
34.2,19.73907427163561,-103.51299774814359
34.2,19.73445019474644,-103.54658824079884
34.2,19.73445019474644,-103.53699095718305
34.2,19.73445019474644,-103.53219231537516
29.4,19.73445019474644,-103.52739367356726
34.2,19.69283350274392,-103.84890267469615
34.2,19.69283350274392,-103.84410403288825
34.2,19.69283350274392,-103.83930539108036
34.2,19.68820942585475,-103.84890267469615
34.2,19.68820942585475,-103.84410403288825
34.2,19.68820942585475,-103.83930539108036
34.2,19.68820942585475,-103.83450674927246
37.4,19.68820942585475,-103.82970810746457
34.2,19.68820942585475,-103.82490946565667
34.2,19.683585348965583,-103.85370131650404
34.2,19.683585348965583,-103.84890267469615
34.2,19.683585348965583,-103.84410403288825
34.2,19.683585348965583,-103.83930539108036
34.2,19.683585348965583,-103.83450674927246
34.2,19.683585348965583,-103.82970810746457
34.2,19.683585348965583,-103.82490946565667
34.2,19.683585348965583,-103.82011082384878
34.2,19.683585348965583,-103.81531218204088
34.2,19.678961272076414,-103.84410403288825
34.2,19.678961272076414,-103.83930539108036
34.2,19.678961272076414,-103.83450674927246
34.2,19.678961272076414,-103.82970810746457
34.2,19.678961272076414,-103.82490946565667
34.2,19.678961272076414,-103.82011082384878
34.2,19.64659273385223,-102.86997974588583
34.2,19.64659273385223,-102.86518110407793
37.4,19.641968656963062,-102.87957702950162
37.4,19.641968656963062,-102.87477838769372
37.4,19.641968656963062,-102.86997974588583
37.4,19.641968656963062,-102.86518110407793
34.2,19.637344580073893,-102.8939729549253
37.4,19.637344580073893,-102.88917431311741
37.4,19.637344580073893,-102.88437567130951
37.4,19.637344580073893,-102.87957702950162
42.5,19.637344580073893,-102.87477838769372
34.2,19.632720503184725,-102.8987715967332
37.4,19.632720503184725,-102.8939729549253
37.4,19.632720503184725,-102.88917431311741
37.4,19.632720503184725,-102.88437567130951
37.4,19.632720503184725,-102.87957702950162
34.2,19.632720503184725,-102.87477838769372
37.4,19.628096426295556,-102.8987715967332
37.4,19.628096426295556,-102.8939729549253
37.4,19.628096426295556,-102.88917431311741
34.2,19.628096426295556,-102.88437567130951
34.2,19.628096426295556,-102.87957702950162
34.2,19.623472349406384,-102.8939729549253
34.2,19.623472349406384,-102.88917431311741
34.2,19.623472349406384,-102.88437567130951
34.2,19.623472349406384,-102.87957702950162
34.2,19.618848272517216,-102.88917431311741
34.2,19.438509273839628,-103.59457465887778
37.4,19.438509273839628,-103.58977601706988
37.4,19.438509273839628,-103.58497737526199
37.4,19.438509273839628,-103.58017873345409
34.2,19.43388519695046,-103.59457465887778
37.4,19.43388519695046,-103.58977601706988
37.4,19.43388519695046,-103.58497737526199
37.4,19.43388519695046,-103.58017873345409
37.4,19.43388519695046,-103.57538009164621
37.4,19.43388519695046,-103.57058144983831
34.2,19.43388519695046,-103.56098416622253
37.4,19.42926112006129,-103.58977601706988
37.4,19.42926112006129,-103.58497737526199
37.4,19.42926112006129,-103.58017873345409
37.4,19.42926112006129,-103.57538009164621
34.2,19.42926112006129,-103.57058144983831
34.2,19.42926112006129,-103.56578280803042
34.2,19.42926112006129,-103.56098416622253
34.2,19.424637043172122,-103.58017873345409
34.2,19.424637043172122,-103.57538009164621
34.2,19.420012966282954,-103.58977601706988
